price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
100000,40,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1125051268-alquiler-dos-ambientes-jose-c-paz-_JM
68000,43,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1169096234-departamento-mart-viassanta-fe-_JM
85000,40,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1150444536-departamento-2-ambientes-amoblado-seguridad-piscina-jardines-martinez-_JM
39000,65,3,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1159858555-alquiler-departamento-3-ambientes-en-complejo-cerrado-_JM
112000,60,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1169742588-dpto-sin-expensas-impecable-excelente-ubicacion-_JM
85000,90,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Boulogne Sur Mer,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1184974422-depto-3-ambts-excelente-zona-_JM
55000,50,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1148293837-departamento-en-alquiler-_JM
40000,37,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1180570575-excelente-departamento-2-amb-a-estrenar-villa-ballester-_JM
55000,46,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1150846058-departamentos-en-alquiler-_JM
40000,45,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Del Viso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1128442231-departamento-2-ambientes-con-cochera-en-alquiler-en-del-viso-_JM
48000,40,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Av Champagnat Al 1600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1175028998-departamento-pilar-_JM
38000,35,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1161672205-departamento-en-alquiler-en-jose-leon-suarez-_JM
60000,38,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1261478761-dueno-alquila-departamento-2-ambientes-en-ubicacion-excelente-_JM
155000,52,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1166199410-departamento-a-estrenar-en-alquiler-temporal-3-amb-en-olivos-_JM
59000,44,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Barrio Parque Gral San Martín,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1160992729-departamento-san-martin-_JM
89000,55,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1169112108-lindo-dpto-con-cochera-_JM
40000,35,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Belgrano Y Pizzarro 100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247568377-departamentos-2-ambientes-alquiler-_JM
40000,50,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,5,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1130824762-casa-pilar-_JM
75000,53,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1216203699-dpto-3-ambientes-5-piso-muy-luminoso-_JM
50000,35,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Don Torcuato Oeste,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1153511659-alquiler-dto-2-amb-con-o-sin-muebles-_JM
55000,30,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Lisandro De La Torre Al 100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1166397213-departamento-en-alquiler-en-jose-c-paz-_JM
75000,39,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Belgrano Al 1000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1179756369-lencke-alquila-piso-alto-con-vista-al-rio-2-ambientes-con-cochera-_JM
40000,36,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Rodriguez Peña 1100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1153572923-dos-ambientes-en-alquiler-_JM
140000,116,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Villa Adelina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1157715740-depto-3-amb-en-villa-adelina-san-isidro-_JM
95000,60,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Presidente Derqui,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1141059989-departamento-en-alquiler-ubicado-en-pilar-gba-zona-norte-_JM
43000,35,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Tortuguitas,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1144496198-alquiler-departamento-2-ambientes-tortuguitas-_JM
45000,44,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Italia Al 1200. Entre  Av. Pres Peron Y Domingo Faustino Sarmiento,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1191563073-departamento-en-alquiler-en-san-miguel-_JM
75000,75,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Alte Browm 655,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1106519303-3amb-a-full-_JM
53000,39,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Peron   1800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1127580058-dos-ambientes-con-balcon-san-miguel-centro-apto-profesional-_JM
60000,38,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,Roque Saenz Peña Al 300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1198412575-depto-2-ambientes-muy-buen-ubicacion-san-isidro-_JM
73000,42,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Béccar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219480274-departamento-alquiler-2-amb-cochera-metros-estacion-beccar-_JM
110000,80,4,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1220772549-alquiler-departamento-martinez-centro-dueno-directo-apto-profesional-oficina-estudio-_JM
55000,40,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247676160-departamento-olivos-_JM
75000,50,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, La Lucila,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1130594320-departamento-2-ambientes-amplios-prox-a-estacion-la-lucila-_JM
65000,36,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1170696190-departameto-2-ambientes-apto-profesional-olivos-_JM
55000,60,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Muñiz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1136326351-duplex-de-3-ambientes-en-alquiler-en-san-miguel-_JM
45000,45,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Del Viso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1147629267-alquiler-departamento-nuevo-del-viso-2-ambientes-_JM
50000,50,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, General Pacheco,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1185120969-av-de-los-constituyentes-3184-las-tunas-general-pacheco-_JM
59000,55,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1161090401-departamento-villa-ballester-_JM
135000,64,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1185464237-departamento-olivos-viasmaipu-_JM
70000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Malnatti Al 1900,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1210960787-departamento-en-alquiler-en-san-miguel-_JM
75000,70,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Ciudad Jardín El Libertador,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1193267177-alquier-dpto-3-amb-san-martin-centro-_JM
110000,70,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1147575444-alquiler-3-ambientes-rivadavia-al-100-san-isidro-_JM
50000,30,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1231953236-alquiler-departamento-2-ambientes-villa-ballester-_JM
65000,41,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1242318113-practico-2-ambientes-cerca-de-la-estacion-_JM
79000,61,4,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1214657517-alquiler-departamento-4-ambientes-duplex-con-balcon-a-estrenar-en-san-miguel-centro-_JM
55000,30,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,General Manuel Belgrano 400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1203638328-departamento-uso-profesional-san-isid-c-despachos-_JM
45000,34,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1234802573-departamento-en-alquiler-escobar-cristian-mooswalder-negocios-inmobiliarios-_JM
65000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Lavalle Al 1000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1205636244-comodo-departamento-2-ambientes-a-una-cuadra-de-la-la-plaza-san-fernando-_JM
45000,30,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1248309070-departamento-2-ambientes-en-alquiler-en-san-martin-centro-_JM
68000,40,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1175778729-libertador-1600-puerto-olivos-excelente-2-ambientes-_JM
89000,58,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López,Av. Maipú Al 800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1186074598-vicente-lopez-departamento-3-amb-al-frente-con-balcon-corrido-apto-profesional-_JM
45000,54,3,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Pedro De Mendoza 3721,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1204040964-departamento-3-ambientes-en-jose-c-paz-_JM
75000,43,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Ayacucho Al 1500. Entre Belgrano  Y Vías,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1207281829-2-ambientes-en-alquiler-san-fernando-_JM
50000,45,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Nobel   500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1225385736-dos-ambientes-en-jose-c-paz-_JM
125000,55,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Barrio Parque Gral San Martín,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1123195999-alquiler-ayacuco-2351-3-a-2-ambientes-san-martin-_JM
85000,55,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1170062254-aquiler-departamento-2-ambientes-villa-ballester-a-estrenar-_JM
65000,36,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1217322401-alquiler-departamento-2-ambientes-villa-ballester-_JM
122000,67,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, La Lucila,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1177830936-depto-de-3-ambientes-con-balcon-excelente-ubicacion-_JM
85000,62,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa San Andrés,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1149703519-departamento-san-andres-_JM
80000,55,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Cotagaita  8500 2°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259025794-departamento-2-amb-con-cochera-condominio-el-reparo-pilar-_JM
70000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Lavalle Al 100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1224453167-alquiler-departamento-san-fernando-_JM
70000,60,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1178591073-departamento-villa-ballester-_JM
95000,70,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Villa Martelli,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1170163528-departamento-villa-martelli-_JM
120000,70,3,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Victoria,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229993832-muy-buen-departamento-de-3-ambientes-en-duplex-con-cochera-en-victoria-_JM
52000,41,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1185425618-departamento-en-alquiler-de-2-ambientesmuy-comodo-_JM
140000,32,1,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1143876033-gran-monoambiente-divisible-con-cochera-y-baulera-_JM
65000,40,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1162384713-departamento-villa-ballester-_JM
75000,60,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Manzanares Chico,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1211665594-2amb-ultra-confortable-_JM
63000,56,3,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arenales  500 Pa,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1213201269-departamento-en-alquiler-de-3-ambientes-en-jose-c-paz-_JM
50000,34,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Godoy Cruz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1201595160-dpto-2-amb-a-estrenar-_JM
55000,31,1,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar,Independencia 500 4-d,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1163797200-departamentos-1-ambiente-alquiler-_JM
90000,75,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1218557804-san-isidro-centro-23-ambientes-con-dependencia-_JM
92000,52,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, La Lucila,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1215435873-departamento-3-amb-en-alquiler-en-la-lucila-vicente-lopez-gba-zona-norte-_JM
55000,38,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Bella Vista,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1221560208-alquiler-departamento-dos-ambientes-con-patio-_JM
33000,60,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Einstein 1053,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247841625-alquiler-2-ambientes-jose-c-paz-_JM
150000,57,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Lagoon Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1160761995-departamento-lagoon-pilar-_JM
58000,55,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín,Ombu 5000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1241318143-departamento-en-alquiler-en-san-martin-_JM
92900,60,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243247297-3-ambientes-detalles-categoria-isla-cocina-antebano-vestidor-_JM
150000,100,3,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Los Polvorines,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1130948654-alquiler-luminoso-departamento-harmony-pilar-_JM
70000,35,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Carapachay,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1217057439-alquiler-de-2-ambientes-en-carapachay-_JM
98000,58,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,Diego Palma 65 - 3° M,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1257558667-departamento-en-duplex-en-san-isidro-alto-_JM
190000,71,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Jardines De San Isidro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1160701693-departamento-en-alquiler-en-san-isidro-gba-zona-norte-argentina-_JM
210000,88,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Las Campanillas. Km 42.5 Panamericana Ramal Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1134269582-terrazas-h1-las-campanillas-km-425-panamericana-ramal-pilar-_JM
150000,57,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre,Venice Tigre,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1213582164-departamento-en-alquiler-en-venice-ciudad-navegable-tigre-gba-zona-norte-_JM
170000,63,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Las Campanillas. Km 42.5 Panamericana Ramal Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1134087587-terrazas-h1-las-campanillas-km-425-panamericana-ramal-pilar-_JM
150000,37,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Ruta Panamericana 0,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1147973831-monoambiente-alquiler-hilton-pilar-con-cochera-_JM
35000,40,2,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Los Polvorines,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1159263706-departamento-2-ambientes-en-alquiler-en-los-polvorines-_JM
280000,110,4,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1133427414-excelente-piso-4-ambientes-complejo-el-talar-de-martinez-_JM
60000,48,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1184350848-da-81-departamento-de-3-ambientes-con-cochera-y-baulera-en-alquiler-en-san-miguel-_JM
43000,40,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1159664047-departamento-en-alquiler-en-jose-leon-suarez-_JM
35000,45,2,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Los Polvorines,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233471946-departamento-al-fondo-de-2-ambientes-los-polvorines-_JM
65000,55,2,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Los Polvorines,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243254755-departamento-2-ambientes-a-estrenar-en-centro-los-polvorines-_JM
60000,38,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Av. Pres Perón Al 500. Entre Saavedra Y Azcuénaga,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232692985-departamento-en-alquiler-en-san-miguel-_JM
170000,36,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Ingeniero Maschwitz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229008278-departamento-amoblado-en-alquiler-temporal-cristian-mooswalder-negocios-inmobiliarios-_JM
210000,70,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Villa Nueva,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1241283742-departamento-vila-vela-_JM
150000,85,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1175785921-alquiler-departamento-3-ambientes-villa-ballester-_JM
75000,50,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, El Talar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1198290638-departamento-de-3-ambientes-a-estrenar-en-el-talar-tigre-_JM
65000,40,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Bella Vista,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1211994103-departamento-en-alquiler-en-bella-vista-_JM
220000,87,3,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Del Viso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1164004812-diseno-moderno-y-flexible-departamento-con-jardin-terraza-pileta-m-alberti-pilar-_JM
123000,52,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Septiembre,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219809193-departamento-en-alquiler-anual-y-temporal-septiembre-cristian-mooswalder-negocios-inmobiliarios-_JM
115000,109,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Provincia De Buenos Aires,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1126047132-dos-dorm-dos-terrazas-departamento-altos-del-encuentro-_JM
85000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Victoria,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232958583-alquiler-departamento-2-amb-victoria-_JM
115000,48,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta El Palmar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1236154511-alquilo-departamento-en-dos-plantas-con-muy-buenos-detalles-de-terminacion-completo-_JM
89000,60,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,25 De Mayo 46 Piso 6to L,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1149334364-departamento-san-isidro-_JM
80000,76,4,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Av. Dr. Ricardo Balbín 1300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1164022969-departamento-en-alquiler-de-3-dormitorios-en-san-miguel-_JM
155000,100,5,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Maipú,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1181152991-ph-vmaipu-_JM
165000,136,4,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1198263580-departamento-en-harmony-pilar-_JM
69000,38,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243087833-2-ambientes-centro-de-martinez-san-isidro-_JM
130000,60,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1222558427-excelente-3-ambientes-en-alquiler-vicente-lopez-_JM
195000,78,4,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López,Departamento En Alquiler  Vicente Lopez 4 Ambientes Vista Al Rio,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1240819635-departamento-alquiler-3-dormitorios-vista-al-rio-vicente-lopez-_JM
59000,32,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Villa Rosa,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1251313888-departamento-en-alquiler-en-club-bamboo-con-cochera-_JM
110000,47,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Victoria,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258580721-alquiler-dto-2amb-balconterraza-parrilla-victoria-_JM
40000,30,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Senador Moron   800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1225733110-departamento-dos-ambientes-centrico-_JM
125000,63,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1203711623-alquiler-departamento-3-ambientes-apto-profesional-_JM
100000,53,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Venta / Alquiler Departamento Edificio Los Teros - Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1171360636-departamento-pilar-centro-_JM
85000,85,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Complejo El Palmar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1253472136-duplex-impecable-complejo-el-palmar-alquiler-_JM
43000,42,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1155852170-departamento-2-ambientes-con-cochera-y-patio-en-alquiler-en-pilar-_JM
90000,49,3,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Entre Ituzaingó Y Alvear,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256865790-departamento-3-ambientes-alquiler-san-fernando-_JM
60000,52,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1170977114-departamento-en-alquiler-en-villa-ballester-_JM
95000,71,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Ramal Pilar  2°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1248977469-departamento-en-alquiler-2-ambientes-el-reparo-pilar-_JM
40000,40,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Bella Vista,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1230536899-alquiler-departamento-monoambiente-dividido-_JM
