price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
55000,38,1,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores--5567335
62000,39,2,Capital Federal,departamento,alquiler,$,Parque Chacabuco,0,"Parque Chacabuco, Capital Federal",2022/12/02,/departamento-en-alquiler-en-parque-chacabuco-2-ambientes--12104981
75000,58,3,Capital Federal,departamento,alquiler,$,Parque Chacabuco,0,"Parque Chacabuco, Capital Federal",2022/12/02,/departamento-en-alquiler-en-parque-chacabuco-3-ambientes--12149845
87000,43,2,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-2-ambientes--12162030
100000,43,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12162006
59000,33,1,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto--12094653
86000,52,2,Capital Federal,departamento,alquiler,$,Villa del Parque,0,"Villa del Parque, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-del-parque-2-ambientes--11688706
60000,25,1,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-1-ambiente--12155967
60000,25,1,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-1-ambiente--12155947
60000,40,2,Capital Federal,departamento,alquiler,$,Balvanera,0,"Balvanera, Capital Federal",2022/12/02,/departamento-en-alquiler-en-balvanera-2-ambientes--12155923
60000,40,2,Capital Federal,departamento,alquiler,$,Congreso,0,"Congreso, Capital Federal",2022/12/02,/departamento-en-alquiler-en-congreso-2-ambientes--12155900
50000,30,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12106621
60000,36,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12029180
60000,36,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12029169
50000,30,2,Capital Federal,departamento,alquiler,$,Once,0,"Once, Capital Federal",2022/12/02,/departamento-en-alquiler-en-once-2-ambientes--11084276
50000,30,2,Capital Federal,departamento,alquiler,$,Congreso,0,"Congreso, Capital Federal",2022/12/02,/departamento-en-alquiler-en-congreso-2-ambientes--11084267
60000,36,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--10950468
80000,43,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12161947
75000,60,2,Capital Federal,departamento,alquiler,$,Villa Luro,0,"Villa Luro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-luro-2-ambientes--8220891
75000,60,2,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-2-ambientes--7797401
75000,34,1,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-1-ambiente--12161893
87000,72,4,Capital Federal,departamento,alquiler,$,Villa Luro,0,"Villa Luro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-luro-4-ambientes--10886484
159000,105,5,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-5-ambientes--8274473
70000,40,2,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-2-ambientes--12084791
70000,44,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12134213
120000,55,3,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-3-ambientes--11359903
120000,55,3,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-3-ambientes--11359898
85000,60,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12161056
95000,25,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--12161762
60000,45,2,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-2-ambientes--12161787
55000,34,1,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12161792
65000,41,2,Capital Federal,departamento,alquiler,$,Balvanera,0,"Balvanera, Capital Federal",2022/12/02,/departamento-en-alquiler-en-balvanera-2-ambientes--12161751
95000,50,3,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-3-ambientes--12161735
110000,48,2,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-2-ambientes--7777667
90000,50,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12152517
100000,45,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--12161695
52000,31,1,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-1-ambiente--12155631
57000,32,1,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-1-ambiente--12084197
94000,45,1,Capital Federal,departamento,alquiler,$,Villa del Parque,0,"Villa del Parque, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-del-parque-1-ambiente--12161303
195000,61,3,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-3-ambientes--12049421
195000,61,3,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-3-ambientes--12049428
115000,47,3,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-3-ambientes--12161244
200000,84,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-3-ambientes--12161195
130000,61,2,Capital Federal,departamento,alquiler,$,Retiro,0,"Retiro, Centro",2022/12/02,/departamento-en-alquiler-en-retiro-2-ambientes--12160262
60000,27,1,Capital Federal,departamento,alquiler,$,San Telmo,0,"San Telmo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-telmo-1-ambiente--12115672
62000,36,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12161155
135000,60,3,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-3-ambientes--12161113
65000,37,2,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-2-ambientes--12030501
78000,48,3,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-3-ambientes--12099776
110000,47,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--12161072
58000,35,2,Capital Federal,departamento,alquiler,$,Colegiales,0,"Colegiales, Capital Federal",2022/12/02,/departamento-en-alquiler-en-colegiales--12161067
70000,38,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--12155559
119900,53,2,Capital Federal,departamento,alquiler,$,Parque Chas,0,"Parque Chas, Villa Urquiza",2022/12/02,/departamento-en-alquiler-en-parque-chas-2-ambientes--12150906
75000,41,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12160945
63000,42,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12085034
130000,60,3,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-3-ambientes--12159158
68000,49,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--8982975
45000,38,2,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-2-ambientes--6701077
60000,40,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12160908
85000,50,3,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-3-ambientes--12127892
80000,45,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12160870
78000,45,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12160890
70000,35,2,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-1-ambiente--12156475
85000,44,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12159988
100000,68,3,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-3-ambientes--12160804
140000,60,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-3-ambientes--12160808
240000,100,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo Chico, Palermo",2022/12/02,/departamento-en-alquiler-en-palermo-chico-3-ambientes--12160812
65000,37,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12087717
190000,70,3,Capital Federal,departamento,alquiler,$,Colegiales,0,"Colegiales, Capital Federal",2022/12/02,/departamento-en-alquiler-en-colegiales-3-ambientes--12123141
150000,50,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12138492
49000,39,1,Capital Federal,departamento,alquiler,$,Mataderos,0,"Mataderos, Capital Federal",2022/12/02,/departamento-en-alquiler-en-mataderos-1-ambiente--12089716
55000,50,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--8255724
140000,62,3,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-3-ambientes--12151058
85000,48,3,Capital Federal,departamento,alquiler,$,Once,0,"Once, Capital Federal",2022/12/02,/departamento-en-alquiler-en-once-3-ambientes--12157297
180000,56,2,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-2-ambientes--12124724
82000,40,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12130291
65000,35,2,Capital Federal,departamento,alquiler,$,Las Cañitas,0,"Las Cañitas, Belgrano",2022/12/02,/departamento-en-alquiler-en-las-canitas-2-ambientes--12160484
65000,38,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12159119
200000,96,4,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-4-ambientes--12025441
60000,35,1,Capital Federal,departamento,alquiler,$,Colegiales,0,"Colegiales, Capital Federal",2022/12/02,/departamento-en-alquiler-en-colegiales-1-ambiente--12160440
85000,52,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12160434
155000,64,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-3-ambientes--11936878
135000,64,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-3-ambientes--12006030
160000,109,5,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-4-ambientes--12048581
110000,35,2,Capital Federal,departamento,alquiler,$,San Telmo,0,"San Telmo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-telmo-2-ambientes--12095949
95000,50,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--12123313
72000,47,2,Capital Federal,departamento,alquiler,$,Congreso,0,"Congreso, Capital Federal",2022/12/02,/departamento-en-alquiler-en-congreso-2-ambientes--11632081
70000,30,1,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-1-ambiente--12140677
160000,90,4,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-4-ambientes--12069385
90000,47,2,Capital Federal,departamento,alquiler,$,Monserrat,0,"Monserrat, Centro",2022/12/02,/departamento-en-alquiler-en-monserrat-2-ambientes--12160284
84000,44,1,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-1-ambiente--12160239
130000,55,3,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-3-ambientes--12153088
75000,40,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12159420
75000,35,2,Capital Federal,departamento,alquiler,$,San Nicolas,0,"San Nicolás, Centro",2022/12/02,/departamento-en-alquiler-en-san-nicolas-2-ambientes--12155924
78000,47,2,Capital Federal,departamento,alquiler,$,Barracas,0,"Barracas, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barracas-2-ambientes--12160125
55000,32,1,Capital Federal,departamento,alquiler,$,Boedo,0,"Boedo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-boedo-1-ambiente--11958010
60000,28,1,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-1-ambiente--7097705
74000,43,2,Capital Federal,departamento,alquiler,$,Boedo,0,"Boedo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-boedo-2-ambientes--11958045
240000,94,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-3-ambientes--12160067
170000,100,6,Capital Federal,departamento,alquiler,$,Paternal,0,"Paternal, Capital Federal",2022/12/02,/departamento-en-alquiler-en-paternal-6-ambientes--12083588
75000,77,3,Capital Federal,departamento,alquiler,$,Constitucion,0,"Constitucion, Capital Federal",2022/12/02,/departamento-en-alquiler-en-constitucion-3-ambientes--12133140
90000,60,3,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito Norte, Caballito",2022/12/02,/departamento-en-alquiler-en-caballito-norte-3-ambientes--12122767
75000,38,2,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta--3864285
85000,47,2,Capital Federal,departamento,alquiler,$,Balvanera,0,"Balvanera, Capital Federal",2022/12/02,/departamento-en-alquiler-en-balvanera-2-ambientes--10181625
69000,37,1,Capital Federal,departamento,alquiler,$,Villa del Parque,0,"Villa del Parque, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-del-parque-1-ambiente--7369612
80000,38,2,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-2-ambientes--12159957
145000,75,4,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-3-ambientes--12159913
110000,45,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12095831
190000,65,3,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-3-ambientes--11935922
60000,32,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--5377112
190000,59,3,Capital Federal,departamento,alquiler,$,Saavedra,0,"Saavedra, Capital Federal",2022/12/02,/departamento-en-alquiler-en-saavedra-3-ambientes--12020853
80000,46,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12159875
70000,35,1,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12104531
65000,31,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores--5435175
65000,31,2,Capital Federal,departamento,alquiler,$,Parque Chacabuco,0,"Parque Chacabuco, Capital Federal",2022/12/02,/departamento-en-alquiler-en-parque-chacabuco--12159812
47000,26,1,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-1-ambiente--12159849
90000,85,3,Capital Federal,departamento,alquiler,$,San Telmo,0,"San Telmo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-telmo-3-ambientes--12092890
70000,40,1,Capital Federal,departamento,alquiler,$,Barracas,0,"Barracas, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barracas--5066326
135000,53,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo Soho, Palermo",2022/12/02,/departamento-en-alquiler-en-palermo-soho-2-ambientes--12143255
95000,46,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito Norte, Caballito",2022/12/02,/departamento-en-alquiler-en-caballito-norte-2-ambientes--12144922
95000,43,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12159725
95000,48,2,Capital Federal,departamento,alquiler,$,Parque Chacabuco,0,"Parque Chacabuco, Capital Federal",2022/12/02,/departamento-en-alquiler-en-parque-chacabuco-2-ambientes--12153110
63000,30,1,Capital Federal,departamento,alquiler,$,Villa del Parque,0,"Villa del Parque, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-del-parque-1-ambiente--11164541
75000,52,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12097827
95000,52,3,Capital Federal,departamento,alquiler,$,Boedo,0,"Boedo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-boedo-3-ambientes--12159710
75000,37,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--5096263
180000,55,3,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-3-ambientes--12159639
200000,61,3,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12159647
65000,53,3,Capital Federal,departamento,alquiler,$,Villa Lugano,0,"Villa Lugano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-lugano-3-ambientes--12159665
62000,32,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12089462
125000,70,3,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-3-ambientes--8447917
100000,35,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--8630706
73000,45,2,Capital Federal,departamento,alquiler,$,Monte Castro,0,"Monte Castro, Floresta",2022/12/02,/departamento-en-alquiler-en-monte-castro-2-ambientes--11967574
70000,60,3,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-3-ambientes--12150619
50000,40,2,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-2-ambientes--12159598
160000,48,2,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-2-ambientes--12142821
80000,44,3,Capital Federal,departamento,alquiler,$,Colegiales,0,"Colegiales, Capital Federal",2022/12/02,/departamento-en-alquiler-en-colegiales-2-ambientes--12130140
60000,40,1,Capital Federal,departamento,alquiler,$,Liniers,0,"Liniers, Capital Federal",2022/12/02,/departamento-en-alquiler-en-liniers-1-ambiente--12159532
85000,35,1,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo Chico, Palermo",2022/12/02,/departamento-en-alquiler-en-palermo-chico-1-ambiente--12024876
60000,50,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12150312
120000,40,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12080092
74000,43,2,Capital Federal,departamento,alquiler,$,Parque Chacabuco,0,"Parque Chacabuco, Capital Federal",2022/12/02,/departamento-en-alquiler-en-parque-chacabuco-2-ambientes--6463152
45000,26,1,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-1-ambiente--12134626
140000,72,4,Capital Federal,departamento,alquiler,$,Paternal,0,"Paternal, Capital Federal",2022/12/02,/departamento-en-alquiler-en-paternal-4-ambientes--7353555
50000,25,1,Capital Federal,departamento,alquiler,$,Mitre,0,"Villa General Mitre, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-general-mitre-1-ambiente--12144466
130000,48,2,Capital Federal,departamento,alquiler,$,Coghlan,0,"Coghlan, Capital Federal",2022/12/02,/departamento-en-alquiler-en-coghlan-2-ambientes--12133950
80000,38,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12153209
100000,60,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12149860
65000,48,2,Capital Federal,departamento,alquiler,$,Nuñez,0,"Lomas de Nuñez, Nuñez",2022/12/02,/departamento-en-alquiler-en-lomas-de-nunez-2-ambientes--11971060
190000,95,4,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo Chico, Palermo",2022/12/02,/departamento-en-alquiler-en-palermo-chico-4-ambientes--12159254
95000,40,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--12159014
95000,40,2,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-2-ambientes--12159034
95000,40,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12158430
140000,72,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-3-ambientes--12037099
75000,35,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12159189
100000,42,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12084440
90000,34,2,Capital Federal,departamento,alquiler,$,Retiro,0,"Retiro, Centro",2022/12/02,/departamento-en-alquiler-en-retiro-2-ambientes--12129101
55000,39,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12157675
75000,38,1,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-1-ambiente--12159143
65000,39,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12081713
95000,35,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12159079
50000,57,1,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-1-ambiente--2432529
55000,50,1,Capital Federal,departamento,alquiler,$,Monte Castro,0,"Monte Castro, Floresta",2022/12/02,/departamento-en-alquiler-en-monte-castro-1-ambiente--12159052
65000,45,1,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-1-ambiente--12159018
45000,32,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-1-ambiente--12159021
